2025-09-30 01:32:17 [main] INFO  com.winmore.utils.Log - ✅ User clicked on browse successfully
2025-09-30 01:32:17 [main] INFO  com.winmore.utils.Log - ✅ User navigated to RateAIAutos option successfully
2025-09-30 01:32:19 [main] INFO  com.winmore.utils.Log - ✅ User clicked on create record button successfully
2025-09-30 01:32:25 [main] INFO  com.winmore.utils.Log - ✅ User verified the presence of record creation success successfully
2025-09-30 01:32:25 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:32:25 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:32:30 [main] INFO  com.winmore.utils.Log - ✅ User is on the created record screen
2025-09-30 01:32:30 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:32:30 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:32:32 [main] INFO  com.winmore.utils.Log - ✅ User clicked on the settings gear button
2025-09-30 01:32:36 [main] INFO  com.winmore.utils.Log - ✅ User deleted the created record successfully
2025-09-30 01:32:36 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:32:36 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:32:39 [main] INFO  com.winmore.utils.Log - ✅ User logged out from the application successfully
2025-09-30 01:32:45 [main] INFO  com.winmore.utils.Log - ✅ Verified presence of login screen successfully.
2025-09-30 01:32:45 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:32:45 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:32:45 [main] INFO  com.winmore.utils.Log - 🌍 Launching Winmore app on environment [napreprod] at: https://login-napreprod.lanetixstaging.com/
2025-09-30 01:32:47 [main] INFO  com.winmore.utils.Log - ✅ Application URL launched successfully.
2025-09-30 01:32:49 [main] INFO  com.winmore.utils.Log - ✅ Verified presence of login screen successfully.
2025-09-30 01:32:49 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:32:49 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:32:49 [main] INFO  com.winmore.utils.Log - User entered the login credentials successfully.
2025-09-30 01:32:56 [main] INFO  com.winmore.utils.Log - ✅ Verified the selection of organization successfully.
2025-09-30 01:33:06 [main] INFO  com.winmore.utils.Log - ✅ Login is successful in the application
2025-09-30 01:33:06 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:06 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:10 [main] INFO  com.winmore.utils.Log - ✅ User clicked on browse successfully
2025-09-30 01:33:10 [main] INFO  com.winmore.utils.Log - ✅ User navigated to RateAIAutos option successfully
2025-09-30 01:33:13 [main] INFO  com.winmore.utils.Log - ✅ User clicked on create record button successfully
2025-09-30 01:33:19 [main] INFO  com.winmore.utils.Log - ✅ User verified the presence of record creation success successfully
2025-09-30 01:33:19 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:19 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:26 [main] INFO  com.winmore.utils.Log - ✅ User is on the created record screen
2025-09-30 01:33:26 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:26 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:28 [main] INFO  com.winmore.utils.Log - ✅ User verified the Ocean Pricing header in record screen successfully
2025-09-30 01:33:28 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:28 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:29 [main] INFO  com.winmore.utils.Log - ✅ User clicked shipper import successfully
2025-09-30 01:33:33 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:33 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:33 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:33 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:33 [main] INFO  com.winmore.utils.Log - 🌍 Launching Winmore app on environment [napreprod] at: https://login-napreprod.lanetixstaging.com/
2025-09-30 01:33:35 [main] INFO  com.winmore.utils.Log - ✅ Application URL launched successfully.
2025-09-30 01:33:37 [main] INFO  com.winmore.utils.Log - ✅ Verified presence of login screen successfully.
2025-09-30 01:33:37 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:37 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:37 [main] INFO  com.winmore.utils.Log - User entered the login credentials successfully.
2025-09-30 01:33:43 [main] INFO  com.winmore.utils.Log - ✅ Verified the selection of organization successfully.
2025-09-30 01:33:52 [main] INFO  com.winmore.utils.Log - ✅ Login is successful in the application
2025-09-30 01:33:52 [main] INFO  com.winmore.utils.Log - ✅ Verified the title of the page after login
2025-09-30 01:33:52 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:33:52 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
2025-09-30 01:33:55 [main] INFO  com.winmore.utils.Log - ✅ User logged out from the application successfully
2025-09-30 01:34:01 [main] INFO  com.winmore.utils.Log - ✅ Verified presence of login screen successfully.
2025-09-30 01:34:01 [main] INFO  com.winmore.utils.Log - 🏁 Scenario Execution Finished.
2025-09-30 01:34:01 [main] INFO  com.winmore.utils.Log - 🚀 Starting Scenario Execution...
